NOMBRE_LEY;AÑO;TIPO_LEY;TITULO_LEY
Ley 41/2002;2002;Ley ;Ley 41/2002, de 14 de noviembre, básica reguladora de la autonomía del paciente y de derechos y obligaciones en materia de información y documentación clínica. (BOE, núm. 274, de 15 de noviembre  de 2002
Ley 42/2002;2002;Ley ;Ley 42/2002, de 14 de noviembre, de creación del Colegio de Prácticos de Puerto. (BOE, núm. 274, de 15 de noviembre  de 2002
Ley 43/2002;2002;Ley ;Ley 43/2002, de 20 de noviembre, de sanidad vegetal. (BOE, núm. 279, de 21 de noviembre  de 2002
Ley 44/2002;2002;Ley ;Ley 44/2002, de 22 de noviembre, de Medidas de Reforma del Sistema Financiero. (BOE, núm. 281, de 23 de noviembre  de 2002
Ley 45/2002;2002;Ley ;Ley 45/2002, de 12 de diciembre, de medidas urgentes para la reforma del sistema de protección y mejora de la ocupabilidad. (BOE, núm. 298, de 13 de diciembre  de 2002
Ley 46/2002;2002;Ley ;Ley 46/2002, de 18 de diciembre, de reforma parcial del Impuesto sobre la Renta de las Personas Físicas y por la que se modifican las Leyes de los Impuestos sobre Sociedades y sobre la Renta de no Residentes. (BOE, núm. 303, de 19 de diciembre  de 2002
Ley 47/2002;2002;Ley ;Ley 47/2002, de 19 de diciembre, de reforma de la Ley 7/1996, de 15 de enero, de Ordenación del Comercio Minorista, para la transposición al ordenamiento jurídico español de la directiva 97/7/CE, en materia de contratos a distancia, y para la adaptación de la Ley a diversas Directivas comunitarias. (BOE, núm. 304, de 20 de diciembre  de 2002
Ley 48/2002;2002;Ley ;Ley 48/2002, de 23 de diciembre, del Catastro Inmobiliario. (BOE, núm. 307, de 24 de diciembre  de 2002
Ley 49/2002;2002;Ley ;Ley 49/2002, de 23 de diciembre, de régimen fiscal de las entidades sin fines lucrativos y de incentivos fiscales al mecenazgo. (BOE, núm. 307, de 24 de diciembre  de 2002
Ley 50/2002;2002;Ley ;Ley 50/2002, de 26 de diciembre, de Fundaciones. (BOE, núm. 310, de 27 de diciembre  de 2002
Ley 51/2002;2002;Ley ;Ley 51/2002, de 27 de diciembre, de reforma de la Ley 39/1988, de 28 de diciembre, reguladora de las Haciendas Locales. (BOE, núm. 311, de 28 de diciembre  de 2002
Ley 52/2002;2002;Ley ;Ley 52/2002, de 30 de diciembre, de Presupuestos Generales del Estado para el año 2003. (BOE, núm. 313, de 31 de diciembre  de 2002
Ley 53/2002;2002;Ley ;Ley 53/2002, de 30 de diciembre, de Medidas Fiscales, Administrativas y del Orden Social. (BOE, núm. 313, de 31 de diciembre  de 2002
Real Decreto-Ley 1/2002;2002;Real Decreto-Ley;Real Decreto-Ley 1/2002, de 22 de marzo, por el que se adoptan medidas urgentes para reparar los daños causados por las lluvias, temporales y otros fenómenos naturales relacionados con la citada climatología adversa, acaecidos desde los últimos días del mes de febrero de 2002 en las Comunidades Autónomas de Andalucía, Illes Balears, Canarias, Cataluña, Región de Murcia, Comunidad Valenciana y Ciudad de Melilla. (BOE, núm. 71, de 23 de marzo      de 2002
Real Decreto-Ley 2/2002;2002;Real Decreto-Ley;Real Decreto-Ley 2/2002, de 5 de abril, por el que se adoptan medidas urgentes para reparar los daños causados por las lluvias torrenciales acaecidas el 31 de marzo de 2002 en Santa Cruz de Tenerife y en San Cristóbal de la Laguna (isla de Tenerife
Real Decreto-Ley 3/2002;2002;Real Decreto-Ley;Real Decreto-Ley 3/2002, de 10 de mayo, por el que se autoriza la incorporación y afectación de remanentes de crédito para atender al pago de indemnizaciones derivadas de la aplicación de la Ley 32/1999, de 8 de octubre, de solidaridad con las víctimas del terrorismo. (BOE, núm. 113, de 11 de mayo       de 2002
Real Decreto-Ley 4/2002;2002;Real Decreto-Ley;Real Decreto-Ley 4/2002, de 10 de mayo, por el que se aprueba medidas complementarias a las establecidas por el Real Decreto-Ley 2/2002, de 5 de abril, por el que se adoptan medidas urgentes para reparar los daños causados por las lluvias torrenciales acaecidas el 31 de marzo de 2002 en Santa Cruz de Tenerife y San Cristóbal de la Laguna (isla de Tenerife
Real Decreto-Ley 5/2002;2002;Real Decreto-Ley;Real Decreto-Ley 5/2002, de 24 de mayo, de medidas urgentes para la reforma del sistema de protección por desempleo y mejora de la ocupabilidad. (BOE, núm. 125, de 25 de mayo       de 2002
Real Decreto-Ley 6/2002;2002;Real Decreto-Ley;Real Decreto-Ley 6/2002, de 4 de octubre, por el que se autoriza al Ministro de Hacienda a celebrar acuerdos transaccionales entre el Estado español, el Fondo Internacional de Indemnización de daños debidos a la contaminación por hidrocarburos de 1971 y los perjudicados por el siniestro del buque ¿Mar Egeo¿ y se concede un crédito extraordinario por importe de 63.625.721,36 euros. (BOE, núm. 239, de 05 de octubre    de 2002
Real Decreto-Ley 7/2002;2002;Real Decreto-Ley;Real Decreto-Ley 7/2002, de 22 de noviembre, sobre medidas reparadoras en relación con el accidente del buque ¿Prestige¿. (BOE, núm. 281, de 23 de noviembre  de 2002
Real Decreto-ley 8/2002;2002;Real Decreto-ley;Real Decreto-ley 8/2002, de 13 de diciembre, por el que se amplían las medidas reparadoras en relación con el accidente del buque "Prestige" a las Comunidades Autónomas del Principado de Asturias, Cantabria y País Vasco, y se modifica el Real Decreto-ley 7/2002, de 22 de noviembre. (BOE, núm. 299, de 14 de diciembre  de 2002
Real Decreto-Ley 9/2002;2002;Real Decreto-Ley;Real Decreto-Ley 9/2002, de 13 de diciembre, por el que se adoptan medidas para buques tanque que transporten mercancías peligrosas o contaminantes. (BOE, núm. 299, de 14 de diciembre  de 2002
Real Decreto-Ley 10/2002;2002;Real Decreto-Ley ;Real Decreto-Ley 10/2002, de 27 de diciembre, por el que se amplían los compromisos de los militares profesionales que mantienen una relación de servicio de carácter temporal con las Fuerzas Armadas. (BOE, núm. 313, de 31 de diciembre  de 2002
Real Decreto Legislativo 1/2002;2002;Real Decreto Legislativo;Real Decreto Legislativo 1/2002, de 29 de noviembre, por el que se aprueba el texto refundido de la Ley de Regulación de los Planes y Fondos de Pensiones. (BOE, núm. 298, de 13 de diciembre  de 2002
Ley Orgánica 1/2001;2001;Ley Orgánica;Ley Orgánica 1/2001, de 26 de marzo,por la que se modifica la Ley Orgánica 13/1982, de 10 de agosto, de reintegración y amejoramiento del Régimen Foral de Navarra. (BOE, núm. 75, de 28 de marzo      de 2001
Ley Orgánica 2/2001;2001;Ley Orgánica;Ley Orgánica 2/2001, de 28 de junio, sobre composición del Consejo General del Poder Judicial, por la que se modifica la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial (BOE, núm. 155, de 29 de junio      de 2001
Ley Orgánica 3/2001;2001;Ley Orgánica;Ley Orgánica 3/2001, de 6 de noviembre, por la que se autoriza la ratificación por España del Tratado de Niza por el que se modifican el Tratado de la Unión Europea, los Tratados constitutivos de las Comunidades Europeas y determinados actos conexos, firmado en Niza el día 26 de febrero de 2001. (BOE, núm. 267, de 07 de noviembre  de 2001
Ley Orgánica 4/2001;2001;Ley Orgánica;Ley Orgánica 4/2001, de 12 de noviembre, reguladora del Derecho de Petición. (BOE, núm. 272, de 13 de noviembre  de 2001
Ley Orgánica 5/2001;2001;Ley Orgánica;Ley Orgánica 5/2001, de 13 de diciembre, complementaria a la Ley General de Estabilidad Presupuestaria. (BOE, núm. 299, de 14 de diciembre  de 2001
Ley Orgánica 6/2001;2001;Ley Orgánica;Ley Orgánica 6/2001, de 21 de diciembre, de Universidades. (BOE, núm. 307, de 24 de diciembre  de 2001
Ley Orgánica 7/2001;2001;Ley Orgánica;Ley Orgánica 7/2001, de 27 de diciembre, de modificación de la Ley Orgánica 8/1980 de 22 de septiembre, de Financiación de las Comunidades Autónomas (LOFCA) (BOE, núm. 313, de 31 de diciembre  de 2001
Ley 1/2001;2001;Ley;Ley 1/2001, de 13 de marzo, por la que se autoriza la participación del Reino de España en la octava reposición de recursos del Fondo Africano de Desarrollo. (BOE, núm. 64, de 15 de marzo      de 2001
Ley 2/2001;2001;Ley;Ley 2/2001, de 26 de marzo, por la que se crea el Consejo General de Colegios de Profesionales Dentales. (BOE, núm. 75, de 28 de marzo      de 2001
Ley 3/2001;2001;Ley;Ley 3/2001, de 26 de marzo, de pesca marítima del Estado. (BOE, núm. 75, de 28 de marzo      de 2001
Ley 4/2001;2001;Ley;Ley 4/2001, de 24 de abril, sobre concesión de un crédito extraordinario, por importe de 15.560.625.000 pesetas, para compensar el déficit de la Compañía Transmediterránea, Sociedad Anónima , correspondiente al ejercicio de 1997, por la explotación de los servicios de comunicaciones marítimas de interés nacional y los ajustes por la finalización del contrato regulador de los referidos servicios. (BOE, núm. 99, de 25 de abril      de 2001
Ley 5/2001;2001;Ley;Ley 5/2001, de 8 de mayo, sobre concesión de un suplemento de crédito, por importe de 4.866.309.925 pesetas, para el pago de retribuciones establecidas en diversas sentencias firmes, falladas a favor de las personas encargadas de la enseñanza de la religión católica en los colegios  públicos. (BOE, núm. 111, de 09 de mayo       de 2001
Ley 6/2001. de 8 de mayo;mayo;Ley 6/2001. de 8 ;Ley 6/2001. de 8 de mayo, de modificación del Real decreto legislativo 1302/1986, de 28 de junio, de evaluación de impacto ambiental. (BOE, núm. 111, de 09 de mayo       de 2001
Ley 7/2001;2001;Ley;Ley 7/2001, de 14 de mayo, de modificación de la Ley del Patrimonio de Estado, texto articulado aprobado por Decreto 1022/1964, de 15 de abril. (BOE, núm. 116, de 15 de mayo       de 2001
Ley 8/2001;2001;Ley;Ley 8/2001, de 4 de junio, sobre concesión de un crédito extraordinario, por un importe de 13.858.385.705 pesetas, para atender insuficiencias de crédito producidas en el ejercicio de 1999, por las subvenciones que se efectúan para la cobertura de las diferencias de cambio de las divisas obtenidas en préstamos concedidos a la sociedades concesionarias de autopistas de peaje (BOE, núm. 134, de 05 de junio      de 2001
Ley 9/2001;2001;Ley;Ley 9/2001, de 4 de junio, por la que se modifica la disposición transitoria sexta de la Ley 54/1997, de 27 de noviembre, del Sector eléctrico determinados artículos de la Ley 16/1989, de 17 de julio, de Defensa de la Competencia y determinados artículos de la Ley 46/1988, de 17 de diciembre, sobre introducción del euro. (BOE, núm. 134, de 05 de junio      de 2001
Ley 10/2001;2001;Ley ;Ley 10/2001, de 5 de julio, del Plan Hidrológico Nacional. (BOE, núm. 161, de 06 de julio      de 2001
Ley 11/2001;2001;Ley ;Ley 11/2001, de 5 de julio, por la que se crea la Agencia Española de Seguridad Alimentaria. (BOE, núm. 161, de 06 de julio      de 2001
Ley 12/2001;2001;Ley ;Ley 12/2001, de 9 de julio, de medidas urgentes de reforma del mercado de trabajo para el incremento del empleo y su calidad. (BOE, núm. 164, de 10 de julio      de 2001
Ley 13/2001;2001;Ley ;Ley 13/2001, de 9 de julio, sobre concesión de un crédito extraordinario, por importe de  8.229.849.001 pesetas, para atender el pago de obligaciones derivadas de la compensación a las Universidades públicas por la reducción o exención en los precios públicos por servicios académicos a alumnos de familias numerosas correspondientes a los cursos 1996-1997 y 1997-1998. (BOE, núm. 164, de 10 de julio      de 2001
Ley 14/2001;2001;Ley ;Ley 14/2001, de 9 de julio, sobre concesión de dos créditos extraordinarios por importe total de 4.246.984.705 pesetas (25.524.892 euros) para el pago de las cantidades derivadas de la sentencia del Tribunal Superior de Justicia de Andalucía, de 28 de diciembre de 1998, a los titulares de varias fincas expropiadas en el Parque Nacional de Doñana. (BOE, núm. 164, de 10 de julio      de 2001
Ley 15/2001;2001;Ley ;Ley 15/2001, de 9 de julio, de fomento y promoción de la cinematografía y el sector audiovisual. (BOE, núm. 164, de 10 de julio      de 2001
Ley 16/2001;2001;Ley ;Ley 16/2001, de 21 de noviembre, por la que se establece un proceso extraordinario de consolidación y provisión de plazas de personal estatutario, en las Instituciones Sanitarias de la Seguridad Social de los Servicios de Salud del Sistema Nacional de Salud. (BOE, núm. 280, de 22 de noviembre  de 2001
Ley 17/2001;2001;Ley ;Ley 17/2001, de 7 de diciembre, de Marcas. (BOE, núm. 294, de 08 de diciembre  de 2001
Ley 18/2001;2001;Ley ;Ley 18/2001, de 12 de diciembre, General de Estabilidad Presupuestaria. (BOE, núm. 298, de 13 de diciembre  de 2001
Ley 19/2001;2001;Ley ;Ley 19/2001, de 19 de diciembre, de reforma del texto articulado de la Ley sobre Tráfico, Circulación de Vehículos a Motor y Seguridad Vial, aprobado por Real Decreto legislativo 339/1990, de 2 de marzo. (BOE, núm. 308, de 20 de diciembre  de 2001
Ley 20/2001;2001;Ley ;Ley 20/2001, de 26 de diciembre,sobre concesión de un crédito extraordinario por importe de 19.945.098.263 pesetas (119.872.454,79 euros), para atender insuficiencias de crédito producidas en ejercicios anteriores por la compensación de intereses de préstamos a la construcción naval. (BOE, núm. 310, de 27 de diciembre  de 2001
Ley 21/2001;2001;Ley ;Ley 21/2001, de 27 de diciembre,por la que se regulan las medidas fiscales y administrativas de financiación de las Comunidades Autónomas de régimen común y Ciudades con Estatuto de Autonomía. (BOE, núm. 313, de 31 de diciembre  de 2001
Ley 22/2001;2001;Ley ;Ley 22/2001, de 27 de diciembre, reguladora de los Fondos de Compensación Interterritorial. (BOE, núm. 313, de 31 de diciembre  de 2001
Ley 23/2001;2001;Ley ;Ley 23/2001, de 27 de diciembre, de Presupuestos Generales del Estado para el año 2002. (BOE, núm. 313, de 31 de diciembre  de 2001
Ley 24/2001;2001;Ley ;Ley 24/2001, de 27 de diciembre, de Medidas Fiscales, Administrativas y del Orden Social. (BOE, núm. 313, de 31 de diciembre  de 2001
Ley 25/2001;2001;Ley ;Ley 25/2001, de 27 de diciembre, por la que se prorroga la vigencia del Concierto Económico con la Comunidad Autónoma del País Vasco aprobado por Ley 12/1981, de 13 de mayo. (BOE, núm. 313, de 31 de diciembre  de 2001
Ley 26/2001;2001;Ley ;Ley 26/2001, de 27 de diciembre, por la que se establece el sistema de infracciones y sanciones en materia de encefalopatías espongiformes transmisibles. (BOE, núm. 2, de 02 de enero      de 2002
Real Decreto-Ley 1/2001;2001;Real Decreto-Ley;Real Decreto-Ley 1/2001, de 19 de enero, por el que se aprueba la concesión de un aval a favor de la República de Argentina y se amplía el límite de aprobación de operaciones por el Consejo de Ministros con cargo al Fondo de Ayuda al Desarrollo. (BOE, núm. 18, de 20 de enero      de 2001
Real Decreto-Ley 2/2001;2001;Real Decreto-Ley;Real Decreto-Ley 2/2001, de 2 de febrero, por el que se modifica la disposición transitoria sexta de la Ley 54/1997, de 27 de noviembre, del Sector Eléctrico y determinados artículos de la Ley 16/1989, de 17 de julio, de Defensa de la Competencia. (BOE, núm. 30, de 03 de febrero    de 2001
Real Decreto-Ley 3/2001;2001;Real Decreto-Ley;Real Decreto-Ley 3/2001, de 9 de febrero, por el que se adoptan medidas para reparar los daños causados por las inundaciones producidas en la Comunidad Autónoma de Cataluña a consecuencia de las lluvias torrenciales (BOE, núm. 36, de 10 de febrero    de 2001
Real Decreto-Ley 4/2001;2001;Real Decreto-Ley;Real Decreto-Ley 4/2001, de 16 de febrero, sobre el régimen de intervención administrativa aplicable a la valorización energética de harinas de origen animal procedentes de la transformación de despojos y cadáveres de animales. (BOE, núm. 42, de 17 de febrero    de 2001
Real Decreto-Ley 5/2001;2001;Real Decreto-Ley;Real Decreto-Ley 5/2001, de 2 de marzo, de medidas urgentes de reforma del Mercado de Trabajo para el incremento del empleo y la mejora de su calidad. (BOE, núm. 54, de 03 de marzo      de 2001
Real Decreto-Ley 6/2001;2001;Real Decreto-Ley;Real Decreto-Ley 6/2001, de 6 de abril, por el que se adoptan medidas urgentes para reparar los daños causados por las lluvias y temporales acaecidos desde los último días de octubre de 2000 hasta finales del mes de enero de 2001 en las Comunidades Autónomas de Galicia y Castilla y León. (BOE, núm. 84, de 07 de abril      de 2001
Real Decreto-Ley 7/2001;2001;Real Decreto-Ley;Real Decreto-Ley 7/2001, de 6 de abril, por el que se adoptan medidas urgentes para reparar los daños causados por las lluvias e inundaciones acaecidas durante los días 21 al 26 de octubre de 2000 en las provincias de Tarragona, Zaragoza, Teruel, Castellón, Valencia y Murcia. (BOE, núm. 84, de 07 de abril      de 2001
Real Decreto-Ley 8/2001;2001;Real Decreto-Ley;Real Decreto-Ley 8/2001, de 6 de abril, por el que se establece el sistema de infracciones y sanciones en materia de encefalopatías espongiformes transmisibles. (BOE, núm. 84, de 07 de abril      de 2001
Real Decreto-Ley 9/2001;2001;Real Decreto-Ley;Real Decreto-Ley 9/2001, de 6 de abril, por el que se adoptan medidas adicionales en el marco de erradicación de las encefalopatías espongiformes transmisibles. (BOE, núm. 84, de 07 de abril      de 2001
Real Decreto-Ley 10/2001;2001;Real Decreto-Ley ;Real Decreto-Ley 10/2001, de 1 de junio, de adopción de medidas de carácter urgente para paliar los efectos producidos por las lluvias persistentes en determinados cultivos en la Comunidad Autónoma de Andalucía. (BOE, núm. 132, de 02 de junio      de 2001
Real Decreto-Ley 11/2001;2001;Real Decreto-Ley ;Real Decreto-Ley 11/2001, de 22 de junio, por el que se modifica el artículo 29 de la ley 25/1988, de 29 de julio, de Carreteras, y se establecen normas presupuestarias para atender los gastos derivados de actuaciones del Ministerio de Fomento en carreteras estatales. (BOE, núm. 150, de 23 de junio      de 2001
Real Decreto-Ley 12/2001;2001;Real Decreto-Ley ;Real Decreto-Ley 12/2001, de 29 de junio, por el que se aprueban medidas fiscales urgentes en materia de retenciones e ingresos a cuenta del Impuesto sobre la Renta de las Personas Físicas y del Impuesto sobre Sociedades. (BOE, núm. 156, de 30 de junio      de 2001
Real Decreto-Ley 13/2001;2001;Real Decreto-Ley ;Real Decreto-Ley 13/2001, de 5 de septiembre, por el que se adoptan medidas urgentes para reparar  los daños causados por los episodios de lluvias intensas acaecidos en los meses de febrero y marzo de 2001 en la Comunidad (BOE, núm. 214, de 06 de septiembre de 2001
Real Decreto-Ley 14/2001;2001;Real Decreto-Ley ;Real Decreto-Ley 14/2001, de 28 de septiembre, por el que se establece el régimen del reaseguro por cuenta del Estado de los riesgos de guerra y terrorismo que puedan afectar a la navegación aérea. (BOE, núm. 234, de 29 de septiembre de 2001
Real Decreto-Ley 15/2001;2001;Real Decreto-Ley ;Real Decreto-Ley 15/2001, de 2 de noviembre, por el que se adoptan medidas urgentes en materia de transporte aéreo. (BOE, núm. 264, de 03 de noviembre  de 2001
Real Decreto-Ley 16/2001;2001;Real Decreto-Ley ;Real Decreto-Ley 16/2001,de 27 de diciembre, de medidas para el establecimiento de un sistema de jubilación gradual y flexible. (BOE, núm. 313, de 31 de diciembre  de 2001
Real Decreto Legislativo 1/2001;2001;Real Decreto Legislativo;Real Decreto Legislativo 1/2001, de 20 de julio, por el que se aprueba el texto refundido de la Ley de Aguas. (BOE, núm. 176, de 24 de julio      de 2001
Ley Orgánica 1/2000;2000;Ley Orgánica;Ley Orgánica 1/2000, de 7 de enero, de modificación de la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional (BOE, núm. 7, de 08 de enero      de 2000
Ley Orgánica 2/2000;2000;Ley Orgánica;Ley Orgánica 2/2000, de 7 de enero,de modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en materia de prohibición del desarrollo y el empleo de armas químicas. (BOE, núm. 8, de 10 de enero      de 2000
Ley Orgánica 3/2000;2000;Ley Orgánica;Ley Orgánica 3/2000, de 11 de enero,de modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, en materia de lucha contra la corrupción de agentes públicos extranjeros en las transacciones comerciales internacionales. (BOE, núm. 10, de 12 de enero      de 2000
Ley Orgánica 4/2000;2000;Ley Orgánica;Ley Orgánica 4/2000, de 11 de enero,sobre derechos y libertades de los extranjeros en España y su integración social. (BOE, núm. 10, de 12 de enero      de 2000
Ley Orgánica 5/2000;2000;Ley Orgánica;Ley Orgánica 5/2000, de 12 de enero,reguladora de la responsabilidad penal de los menores. (BOE, núm. 11, de 13 de enero      de 2000
Ley Orgánica 6/2000;2000;Ley Orgánica;Ley Orgánica 6/2000, de 4 de octubre,por la que se autoriza la ratificación por España del Estatuto de la Corte Penal Internacional. (BOE, núm. 239, de 05 de octubre    de 2000
Ley Orgánica 7/2000;2000;Ley Orgánica;Ley Orgánica 7/2000, de 22 de diciembre, de modificación de la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal, y de la Ley Orgánica 5/2000, de 12 de enero, reguladora de la Responsabilidad Penal de los Menores, en relación con los delitos de terrorismo (BOE, núm. 307, de 23 de diciembre  de 2000
Ley Orgánica 8/2000;2000;Ley Orgánica;Ley Orgánica 8/2000, de 22 de diciembre, de reforma de la Ley Orgánica4/2000, de 11 de enero, sobre derechos y libertades de los extranjeros en España y su integración. (BOE, núm. 307, de 23 de diciembre  de 2000
Ley Orgánica 9/2000;2000;Ley Orgánica;Ley Orgánica 9/2000, de 22 de diciembre, sobre medidas urgentes para la agilización de la Administración de Justicia, por la que se modifica la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial. (BOE, núm. 307, de 23 de diciembre  de 2000
Ley 1/2000;2000;Ley;Ley 1/2000, de 7 de enero, de Enjuiciamiento Civil. (BOE, núm. 7, de 08 de enero      de 2000
Ley 2/2000;2000;Ley;Ley 2/2000, de 7 de enero, reguladora de los contratos tipo de productos agroalimentarios. (BOE, núm. 8, de 10 de enero      de 2000
Ley 3/2000;2000;Ley;Ley 3/2000, de 7 de enero, de régimen jurídico de la protección de las obtenciones vegetales. (BOE, núm. 8, de 10 de enero      de 2000
Ley 4/2000;2000;Ley;Ley 4/2000, de 7 de enero, de modificación de la declaración de fallecimiento de los desaparecidos con ocasión de naufragios y siniestros. (BOE, núm. 8, de 10 de enero      de 2000
Ley 5/2000;2000;Ley;Ley 5/2000, de 16 de octubre, relativa a la derogación de la disposición adicional primera de la Ley 13/1986, de 14, de abril, de fomento y Coordinación General de la Investigación científica y Técnica. (BOE, núm. 249, de 17 de octubre    de 2000
Ley 6/2000;2000;Ley;Ley 6/2000, de 13 de diciembre, por la que se aprueban medidas fiscales urgentes de estímulo al ahorro familiar y a la pequeña y mediana empresa. (BOE, núm. 299, de 14 de diciembre  de 2000
Ley 7/2000;2000;Ley;Ley 7/2000, de 22 de diciembre, por la que se conceden suplementos de crédito por importe de 8.155.525.000 pesetas, para atender insuficiencias producidas en el Ministerio de Defensa, como consecuencia de la participación de las Fuerzas Armadas Españolas en operaciones internacionales de ayuda humanitaria y restablecimiento de la paz. (BOE, núm. 307, de 23 de diciembre  de 2000
Ley 8/2000;2000;Ley;Ley 8/2000, de 22 de diciembre, sobre cesión de varios créditos extraordinarios, por importe de 354.696.080 pesetas, destinados a atender el principal y el pago de costas derivados de diversas sentencias judiciales, así como los correspondientes intereses de demora. (BOE, núm. 307, de 23 de diciembre  de 2000
Ley 9/2000;2000;Ley;Ley 9/2000, de 22 de diciembre, por la que se concede un crédito extraordinario por importe de 46.624.357.971 pesetas, para la atención de los gastos derivados de la ejecución de la Ley 32/1999, de 8 de octubre, de solidaridad con las víctimas del terrorismo. (BOE, núm. 307, de 23 de diciembre  de 2000
Ley 10/2000;2000;Ley ;Ley 10/2000, de 28 de diciembre, por la que se autoriza la participación de España en la ampliación selectiva de capital del Banco Internacional de Reconstrucción y Desarrollo. ( BOE núm. 312, de 21 de diciembre de 2000. Ley 11/2000, de 28 de diciembre, por la que se autoriza la participación del Reino de España en la 12ª reposición de recursos de la Asociación Internacional de Fomento. (BOE, núm. 312, de 29 de diciembre  de 2000
Ley 11/2000;2000;Ley ;Ley 11/2000, de 28 de diciembre, por la que se autoriza la participación del Reino de España en la 12ª reposición de recursos de la Asociación Internacional de Fomento. (BOE, núm. 312, de 29 de diciembre  de 2000
Ley 12/2000;2000;Ley ;Ley 12/2000, de 28 de diciembre, de modificación de l Ley 50/1981, de 30 de diciembre, por la que se regula el Estatuto Orgánico del Ministerio Fiscal (BOE, núm. 312, de 29 de diciembre  de 2000
Ley 13/2000;2000;Ley ;Ley 13/2000, de 28 de diciembre, de Presupuestos Generales del Estado para el año 2001. (BOE, núm. 312, de 29 de diciembre  de 2000
Ley 14/2000;2000;Ley ;Ley 14/2000, de 29 de diciembre, de Medidas fiscales, administrativas y del orden social. (BOE, núm. 313, de 30 de diciembre  de 2000
Real Decreto-ley 1/2000;2000;Real Decreto-ley;Real Decreto-ley 1/2000, de 14 de enero,sobre determinadas medidas de mejora de la protección familiar de la Seguridad Social. (BOE, núm. 14, de 17 de enero      de 2000
Real Decreto-ley 2/2000;2000;Real Decreto-ley;Real Decreto-ley 2/2000, de 23 de junio, por el que se modifica la Ley 19/1994, de 6 de julio, de modificación del régimen económico y fiscal de Canarias, y otras normas tributarias. (BOE, núm. 151, de 24 de junio      de 2000
Real Decreto-ley 3/2000;2000;Real Decreto-ley;Real Decreto-ley 3/2000, de 23 de junio, por el que se aprueban medidas fiscales urgentes de estímulo al ahorro familiar y a la pequeña y mediana empresa. (BOE, núm. 151, de 24 de junio      de 2000
Real Decreto-ley 4/2000;2000;Real Decreto-ley;Real Decreto-ley 4/2000, de 23 de junio, de medidas urgentes de liberalización en el sector inmobiliario y transportes. (BOE, núm. 151, de 24 de junio      de 2000
Real Decreto-ley 5/2000;2000;Real Decreto-ley;Real Decreto-ley 5/2000, de 23 de junio, de medidas urgentes de contención del gasto farmacéutico público de racionalización del uso de los medicamentos. (BOE, núm. 151, de 24 de junio      de 2000
Real Decreto-ley 6/2000;2000;Real Decreto-ley;Real Decreto-ley 6/2000, de 23 de junio, de medidas urgentes de intensificación de la competencia en mercados de bienes y servicios. (BOE, núm. 151, de 24 de junio      de 2000
Real Decreto-ley 7/2000;2000;Real Decreto-ley;Real Decreto-ley 7/2000, de 23 de junio, de medidas urgentes en el sector de las telecomunicaciones. (BOE, núm. 151, de 24 de junio      de 2000
Real Decreto-ley 8/2000;2000;Real Decreto-ley;Real Decreto-ley 8/2000, de 4 de agosto, de adopción de medidas de carácter urgente para paliar los efectos producidos por la sequía y otras adversidades climáticas. (BOE, núm. 194, de 14 de agosto     de 2000
Real Decreto-ley 9/2000;2000;Real Decreto-ley;Real Decreto-ley 9/2000, de 6 de octubre, de modificación del Real Decreto legislativo 1302/1986, de 28 de junio, de Evaluación de Impacto Ambiental. (BOE, núm. 241, de 07 de octubre    de 2000
Real Decreto-ley 10/2000;2000;Real Decreto-ley ;Real Decreto-ley 10/2000, de 6 de octubre, de medidas urgentes de apoyo a los sectores agrario, pesquero y del transporte. (BOE, núm. 241, de 07 de octubre    de 2000
Real Decreto legislativo 1/2000;2000;Real Decreto legislativo;Real Decreto legislativo 1/2000, de 9 de junio, por el que se aprueba el texto refundido de la Ley sobre Seguridad Social de las Fuerzas Armadas. (BOE, núm. 142, de 14 de junio      de 2000
Real Decreto legislativo 2/2000;2000;Real Decreto legislativo;Real Decreto legislativo 2/2000, de 16 de junio, por el que se modifica la Ley 19/1994, de 6 de julio, de modificación del régimen económico y fiscal de Canarias, y otras normas tributarias. (BOE, núm. 151, de 24 de junio      de 2000
Real Decreto Legislativo 3/2000;2000;Real Decreto Legislativo;Real Decreto Legislativo 3/2000, de 23 de junio, por el que se aprueba el texto refundido de las disposiciones legales vigentes sobre el Régimen especial de la Seguridad Social del personal al servicio de la Administración de Justicia. (BOE, núm. 154, de 28 de junio      de 2000
Real Decreto Legislativo 4/2000;2000;Real Decreto Legislativo;Real Decreto Legislativo 4/2000, de 23 de junio, por el que se aprueba el texto refundido de la Ley sobre Segyuridad Social de los Funcionarios Civiles del Estado (BOE, núm. 154, de 28 de junio      de 2000
Real Decreto Legislativo 5/2000;2000;Real Decreto Legislativo;Real Decreto Legislativo 5/2000, de 4 de agosto, por el que se aprueba el texto refundido de la Ley sobre Infracciones y Sanciones del Orden Social. (BOE, núm. 189, de 08 de agosto     de 2000
